time_key,year,month,day
T01271,2020,02,16
T01272,2015,11,28
T01273,2019,12,29
T01274,2018,09,18
T01275,2019,10,16
T01276,2014,12,12
T01277,2015,12,06
T01278,2018,10,10
T01279,2016,03,19
T01280,2014,11,12
T01281,2015,11,02
T01282,2016,08,24
T01283,2019,10,31
T01284,2016,10,04
T01285,2019,04,28
T01286,2014,09,15
T01287,2020,08,14
T01288,2015,07,13
T01289,2014,03,01
T01290,2015,09,02
T01291,2014,04,23
T01292,2015,03,06
T01293,2020,11,02
T01294,2017,10,30
T01295,2017,04,30
T01296,2016,08,22
T01297,2020,10,03
T01298,2019,09,21
T01299,2018,02,04
T01300,2016,10,15
T01301,2018,01,07
T01302,2016,09,22
T01303,2015,01,18
T01304,2020,07,14
T01305,2014,06,22
T01306,2019,10,25
T01307,2015,07,08
T01308,2015,01,08
T01309,2016,02,15
T01310,2017,03,11
T01311,2014,08,21
T01312,2016,04,15
T01313,2019,08,30
T01314,2014,08,13
T01315,2017,09,06
T01316,2015,12,04
T01317,2015,12,10
T01318,2015,04,08
T01319,2019,06,16
T01320,2015,10,23
T01321,2015,11,26
T01322,2016,06,03
T01323,2016,12,21
T01324,2016,03,03
T01325,2017,08,08
T01326,2020,07,09
T01327,2015,07,21
T01328,2017,12,13
T01329,2017,08,18
T01330,2019,03,25
T01331,2019,03,19
T01332,2017,06,08
T01333,2017,05,18
T01334,2018,04,25
T01335,2017,04,30
T01336,2016,01,29
T01337,2016,08,18
T01338,2018,11,24
T01339,2019,12,04
T01340,2019,02,02
T01341,2020,04,01
T01342,2016,05,12
T01343,2014,03,26
T01344,2017,05,27
T01345,2019,09,28
T01346,2016,02,15
T01347,2018,07,30
T01348,2019,04,05
T01349,2017,01,27
T01350,2019,10,18
T01351,2015,12,06
T01352,2017,10,03
T01353,2017,10,28
T01354,2018,02,27
T01355,2017,04,30
T01356,2015,12,10
T01357,2016,04,26
T01358,2014,08,31
T01359,2016,12,14
T01360,2018,11,17
T01361,2016,12,13
T01362,2019,10,24
T01363,2015,05,24
T01364,2017,05,06
T01365,2019,04,12
T01366,2015,08,07
T01367,2019,04,11
T01368,2017,09,22
T01369,2017,09,16
T01370,2014,11,14
T01371,2019,12,14
T01372,2018,01,13
T01373,2021,01,03
T01374,2019,12,12
T01375,2020,06,14
T01376,2015,03,27
T01377,2016,02,29
T01378,2017,08,09
T01379,2014,08,15
T01380,2015,02,01
T01381,2017,03,28
T01382,2017,02,14
T01383,2018,02,12
T01384,2014,02,10
T01385,2018,07,23
T01386,2014,12,17
T01387,2014,10,22
T01388,2015,09,01
T01389,2017,06,26
T01390,2017,12,26
T01391,2014,09,24
T01392,2019,02,23
T01393,2020,10,21
T01394,2014,07,28
T01395,2018,01,22
T01396,2017,01,17
T01397,2017,04,05
T01398,2014,12,17
T01399,2014,01,21
T01400,2020,09,11
T01401,2018,08,11
T01402,2015,03,09
T01403,2020,03,26
T01404,2019,01,26
T01405,2014,12,20
T01406,2014,11,21
T01407,2019,06,17
T01408,2016,09,04
T01409,2020,04,08
T01410,2015,11,09
T01411,2017,08,24
T01412,2017,06,21
T01413,2016,03,03
T01414,2018,08,10
T01415,2019,03,28
T01416,2015,06,26
T01417,2019,02,21
T01418,2020,07,07
T01419,2017,03,01
T01420,2014,04,26
T01421,2014,01,28
T01422,2014,12,10
T01423,2014,06,12
T01424,2020,06,18
T01425,2014,11,17
T01426,2019,02,19
T01427,2019,01,15
T01428,2015,10,25
T01429,2018,12,01
T01430,2020,06,14
T01431,2015,01,21
T01432,2015,05,08
T01433,2015,06,05
T01434,2018,12,29
T01435,2016,11,14
T01436,2016,11,23
T01437,2016,03,22
T01438,2014,01,24
T01439,2014,07,05
T01440,2020,01,01
T01441,2014,03,28
T01442,2018,01,11
T01443,2016,12,18
T01444,2014,03,15
T01445,2016,11,20
T01446,2020,03,25
T01447,2020,06,15
T01448,2018,05,25
T01449,2014,12,29
T01450,2016,05,25
T01451,2019,12,31
T01452,2020,01,23
T01453,2018,12,15
T01454,2017,08,15
T01455,2019,05,30
T01456,2020,05,26
T01457,2020,07,20
T01458,2019,04,18
T01459,2015,01,11
T01460,2020,05,11
T01461,2014,12,30
T01462,2020,05,13
T01463,2015,06,08
T01464,2015,09,10
T01465,2017,01,01
T01466,2018,11,27
T01467,2019,03,01
T01468,2015,02,19
T01469,2017,06,13
T01470,2014,02,17
T01471,2015,05,06
T01472,2016,06,05
T01473,2019,01,02
T01474,2017,01,12
T01475,2016,06,16
T01476,2019,10,02
T01477,2015,07,14
T01478,2015,11,22
T01479,2015,11,09
T01480,2018,12,01
T01481,2018,07,23
T01482,2016,10,12
T01483,2015,03,11
T01484,2017,07,26
T01485,2015,12,09
T01486,2015,11,21
T01487,2017,01,14
T01488,2014,08,16
T01489,2017,05,14
T01490,2017,08,02
T01491,2016,04,17
T01492,2019,04,19
T01493,2015,01,27
T01494,2015,12,29
T01495,2014,08,12
T01496,2014,08,08
T01497,2014,06,19
T01498,2018,11,27
T01499,2015,08,11
T01500,2019,01,01
T01501,2015,12,08
T01502,2020,04,16
T01503,2015,12,28
T01504,2020,11,02
T01505,2018,04,01
T01506,2017,02,18
T01507,2015,09,01
T01508,2015,08,22
T01509,2015,02,27
T01510,2018,01,15
T01511,2017,02,15
T01512,2017,09,28
T01513,2017,09,10
T01514,2017,05,29
T01515,2014,11,01
T01516,2020,06,18
T01517,2020,10,24
T01518,2014,12,20
T01519,2020,05,25
T01520,2020,03,17
T01521,2016,11,22
T01522,2014,09,01
T01523,2020,04,14
T01524,2019,04,20
T01525,2015,05,11
T01526,2017,10,15
T01527,2015,10,20
T01528,2019,06,01
T01529,2016,01,24
T01530,2019,04,01
T01531,2017,03,06
T01532,2019,03,29
T01533,2018,01,31
T01534,2017,02,17
T01535,2016,11,09
T01536,2015,09,21
T01537,2020,05,15
T01538,2020,01,18
T01539,2014,02,23
T01540,2016,04,23
T01541,2016,02,05
T01542,2017,08,31
T01543,2018,04,06
T01544,2016,05,03
T01545,2014,11,21
T01546,2019,03,23
T01547,2020,06,26
T01548,2016,09,02
T01549,2019,04,01
T01550,2015,05,09
T01551,2015,11,15
T01552,2020,06,12
T01553,2017,05,03
T01554,2019,09,22
T01555,2020,08,01
T01556,2015,09,09
T01557,2016,06,13
T01558,2020,02,07
T01559,2015,06,17
T01560,2019,03,19
T01561,2014,12,15
T01562,2018,11,01
T01563,2019,05,20
T01564,2019,01,23
T01565,2019,06,02
T01566,2014,10,25
T01567,2016,10,26
T01568,2018,12,19
T01569,2015,06,08
T01570,2020,09,17
T01571,2016,01,31
T01572,2020,03,25
T01573,2017,10,15
T01574,2017,05,24
T01575,2014,10,01
T01576,2019,05,09
T01577,2019,01,03
T01578,2017,02,05
T01579,2020,07,29
T01580,2017,03,15
T01581,2015,04,15
T01582,2016,08,31
T01583,2020,06,24
T01584,2019,06,10
T01585,2020,01,11
T01586,2015,11,11
T01587,2019,09,14
T01588,2018,06,25
T01589,2020,09,21
T01590,2016,02,13
T01591,2020,02,24
T01592,2018,09,21
T01593,2015,05,20
T01594,2020,11,22
T01595,2018,04,27
T01596,2016,03,30
T01597,2015,05,01
T01598,2016,03,14
T01599,2020,01,25
T01600,2018,12,16
T01601,2019,12,16
T01602,2017,09,08
T01603,2015,02,05
T01604,2015,04,04
T01605,2017,09,15
T01606,2020,06,01
T01607,2017,08,01
T01608,2016,02,14
T01609,2014,09,22
T01610,2016,09,25
T01611,2014,10,25
T01612,2014,02,14
T01613,2019,02,01
T01614,2018,05,18
T01615,2014,09,05
T01616,2017,09,21
T01617,2019,07,16
T01618,2016,03,24
T01619,2020,02,18
T01620,2018,02,21
T01621,2018,04,02
T01622,2015,05,07
T01623,2020,12,31
T01624,2017,11,19
T01625,2016,07,15
T01626,2014,08,12
T01627,2017,05,09
T01628,2015,11,21
T01629,2016,07,24
T01630,2018,07,28
T01631,2019,03,07
T01632,2015,05,17
T01633,2018,02,08
T01634,2018,02,05
T01635,2016,04,19
T01636,2014,06,19
T01637,2017,12,26
T01638,2015,09,23
T01639,2017,01,26
T01640,2020,07,01
T01641,2017,06,16
T01642,2018,02,06
T01643,2014,04,04
T01644,2020,01,20
T01645,2016,12,06
T01646,2014,11,11
T01647,2015,02,15
T01648,2019,06,03
T01649,2016,05,29
T01650,2015,03,26
T01651,2020,05,31
T01652,2018,10,15
T01653,2018,12,24
T01654,2016,10,26
T01655,2017,06,23
T01656,2017,11,08
T01657,2016,01,23
T01658,2014,03,05
T01659,2016,05,02
T01660,2014,07,16
T01661,2018,09,02
T01662,2015,10,18
T01663,2015,06,23
T01664,2014,04,08
T01665,2014,08,13
T01666,2014,12,09
T01667,2020,10,29
T01668,2018,06,21
T01669,2020,06,19
T01670,2020,11,20
T01671,2020,12,27
T01672,2017,05,23
T01673,2020,08,11
T01674,2019,07,13
T01675,2018,01,17
T01676,2018,07,19
T01677,2017,05,18
T01678,2016,04,15
T01679,2020,07,16
T01680,2015,07,30
T01681,2017,12,18
T01682,2016,05,25
T01683,2016,10,31
T01684,2018,08,10
T01685,2020,12,13
T01686,2019,02,20
T01687,2020,01,17
T01688,2016,12,30
T01689,2016,08,16
T01690,2019,08,02
T01691,2020,08,13
T01692,2017,12,10
T01693,2014,03,26
T01694,2015,09,17
T01695,2014,04,07
T01696,2015,04,19
T01697,2016,10,07
T01698,2014,05,05
T01699,2014,08,04
T01700,2019,12,02
T01701,2019,02,20
T01702,2019,09,17
T01703,2016,09,12
T01704,2017,05,06
T01705,2018,12,02
T01706,2016,10,01
T01707,2016,07,10
T01708,2015,09,13
T01709,2017,07,26
T01710,2014,12,05
T01711,2020,12,14
T01712,2015,02,28
T01713,2016,02,19
T01714,2021,01,13
T01715,2018,02,15
T01716,2019,08,03
T01717,2020,05,31
T01718,2020,11,23
T01719,2016,10,01
T01720,2014,03,19
T01721,2017,06,01
T01722,2014,08,16
T01723,2016,03,02
T01724,2014,04,17
T01725,2018,11,16
T01726,2015,03,29
T01727,2014,03,17
T01728,2018,10,16
T01729,2016,05,31
T01730,2020,08,09
T01731,2020,12,25
T01732,2018,05,27
T01733,2017,01,17
T01734,2015,06,25
T01735,2017,07,07
T01736,2015,01,27
T01737,2014,09,02
T01738,2016,10,10
T01739,2018,06,29
T01740,2016,12,30
T01741,2014,07,21
T01742,2021,01,14
T01743,2019,07,03
T01744,2019,04,24
T01745,2015,09,08
T01746,2020,03,12
T01747,2017,03,14
T01748,2020,04,08
T01749,2016,03,22
T01750,2017,04,01
T01751,2019,09,22
T01752,2018,09,15
T01753,2020,10,02
T01754,2019,06,08
T01755,2016,11,14
T01756,2020,09,18
T01757,2018,03,15
T01758,2014,02,21
T01759,2014,03,09
T01760,2020,02,09
T01761,2018,07,14
T01762,2017,01,30
T01763,2017,05,10
T01764,2014,05,26
T01765,2014,01,27
T01766,2014,12,26
T01767,2016,02,09
T01768,2015,01,19
T01769,2019,06,30
T01770,2015,07,03
T01771,2020,07,29
T01772,2018,05,15
T01773,2015,02,26
T01774,2017,02,26
T01775,2017,04,02
T01776,2014,09,06
T01777,2015,06,19
T01778,2019,12,23
T01779,2014,10,11
T01780,2016,05,30
T01781,2014,11,18
T01782,2016,11,20
T01783,2015,12,01
T01784,2016,02,03
T01785,2020,02,19
T01786,2015,06,10
T01787,2019,01,22
T01788,2017,11,02
T01789,2014,02,25
T01790,2019,06,01
T01791,2014,01,20
T01792,2019,08,25
T01793,2014,07,14
T01794,2018,02,06
T01795,2017,05,31
T01796,2015,04,18
T01797,2016,10,05
T01798,2015,11,05
T01799,2018,01,31
T01800,2016,04,14
T01801,2014,12,14
T01802,2016,02,03
T01803,2015,03,16
T01804,2019,05,14
T01805,2020,08,10
T01806,2018,02,26
T01807,2018,06,29
T01808,2017,03,26
T01809,2015,09,20
T01810,2018,03,26
T01811,2014,05,17
T01812,2017,06,14
T01813,2018,02,19
T01814,2018,01,13
T01815,2014,11,25
T01816,2019,02,25
T01817,2014,06,20
T01818,2018,12,26
T01819,2018,04,24
T01820,2017,07,30
T01821,2020,11,13
T01822,2020,05,08
T01823,2018,11,20
T01824,2016,02,14
T01825,2018,09,14
T01826,2015,12,27
T01827,2015,05,25
T01828,2014,07,28
T01829,2016,01,15
T01830,2017,08,10
T01831,2017,02,23
T01832,2018,02,22
T01833,2015,07,18
T01834,2017,01,07
T01835,2015,05,14
T01836,2018,12,25
T01837,2017,10,21
T01838,2017,03,05
T01839,2018,12,19
T01840,2018,06,23
T01841,2016,02,13
T01842,2018,01,16
T01843,2016,11,04
T01844,2016,10,07
T01845,2019,02,18
T01846,2015,09,26
T01847,2019,09,19
T01848,2015,03,28
T01849,2015,11,11
T01850,2019,09,03
T01851,2017,10,11
T01852,2018,05,08
T01853,2017,02,27
T01854,2018,09,18
T01855,2020,03,15
T01856,2015,10,26
T01857,2016,04,23
T01858,2020,05,07
T01859,2015,10,22
T01860,2015,04,12
T01861,2020,11,19
T01862,2020,07,12
T01863,2020,03,25
T01864,2016,06,21
T01865,2016,01,30
T01866,2015,08,31
T01867,2014,08,08
T01868,2015,07,14
T01869,2016,05,24
T01870,2016,11,16
T01871,2020,05,01
T01872,2017,12,21
T01873,2018,05,08
T01874,2014,04,17
T01875,2019,12,30
T01876,2020,11,08
T01877,2015,01,09
T01878,2018,02,09
T01879,2020,07,23
T01880,2020,04,13
T01881,2020,01,06
T01882,2017,04,08
T01883,2018,10,19
T01884,2020,03,04
T01885,2020,12,30
T01886,2015,10,10
T01887,2021,01,11
T01888,2018,06,07
T01889,2017,01,21
T01890,2019,11,11
T01891,2019,06,15
T01892,2019,05,21
T01893,2019,03,02
T01894,2014,03,18
T01895,2018,03,26
T01896,2015,03,16
T01897,2016,02,26
T01898,2020,07,02
T01899,2017,07,23
T01900,2020,02,23
T01901,2018,04,18
T01902,2018,03,25
T01903,2020,04,26
T01904,2016,09,26
T01905,2016,01,01
T01906,2016,04,08
T01907,2015,06,20
T01908,2014,08,30
T01909,2015,06,25
T01910,2017,07,13
T01911,2018,08,29
T01912,2020,10,22
T01913,2016,11,16
T01914,2016,08,29
T01915,2017,01,28
T01916,2020,10,14
T01917,2018,03,07
T01918,2014,10,23
T01919,2019,09,29
T01920,2019,11,05
T01921,2019,11,09
T01922,2020,10,19
T01923,2015,02,27
T01924,2017,10,28
T01925,2014,12,05
T01926,2017,08,05
T01927,2016,04,21
T01928,2017,10,16
T01929,2019,12,09
T01930,2014,04,21
T01931,2015,01,07
T01932,2020,07,21
T01933,2017,09,06
T01934,2020,01,20
T01935,2020,11,24
T01936,2015,11,04
T01937,2015,02,01
T01938,2015,11,24
T01939,2020,09,08
T01940,2020,03,27
T01941,2018,07,06
T01942,2020,11,07
T01943,2017,12,22
T01944,2020,08,14
T01945,2020,07,28
T01946,2018,07,11
T01947,2019,09,27
T01948,2015,08,23
T01949,2014,05,30
T01950,2018,06,19
T01951,2014,06,07
T01952,2018,01,16
T01953,2014,05,26
T01954,2018,04,03
T01955,2019,02,02
T01956,2016,02,18
T01957,2019,07,21
T01958,2015,06,26
T01959,2020,08,19
T01960,2019,05,27
T01961,2016,03,07
T01962,2016,07,11
T01963,2014,09,06
T01964,2017,05,29
T01965,2020,08,16
T01966,2015,12,28
T01967,2017,04,11
T01968,2016,03,08
T01969,2014,02,07
T01970,2015,11,24
T01971,2014,07,20
T01972,2020,06,12
T01973,2014,12,09
T01974,2018,05,10
T01975,2019,02,14
T01976,2020,01,22
T01977,2017,09,30
T01978,2017,10,31
T01979,2019,06,25
T01980,2015,05,05
T01981,2014,02,21
T01982,2020,06,01
T01983,2019,01,20
T01984,2014,03,22
T01985,2016,01,06
T01986,2014,02,09
T01987,2014,05,07
T01988,2017,02,17
T01989,2020,11,21
T01990,2018,08,04
T01991,2018,05,06
T01992,2018,06,28
T01993,2014,10,06
T01994,2019,04,12
T01995,2015,09,19
T01996,2015,05,02
T01997,2016,11,06
T01998,2019,02,24
T01999,2019,02,10
T02000,2014,05,12
T02001,2020,07,16
T02002,2019,04,23
T02003,2020,10,14
T02004,2018,02,16
T02005,2020,12,03
T02006,2017,12,03
T02007,2017,01,30
T02008,2015,11,13
T02009,2015,07,03
T02010,2020,12,31
T02011,2015,07,01
T02012,2017,12,23
T02013,2017,09,21
T02014,2019,10,12
T02015,2020,02,08
T02016,2016,10,13
T02017,2017,08,24
T02018,2019,06,19
T02019,2020,11,13
T02020,2020,12,17
T02021,2015,11,22
T02022,2016,09,09
T02023,2015,09,14
T02024,2019,08,21
T02025,2014,06,25
T02026,2016,09,17
T02027,2020,07,16
T02028,2014,05,16
T02029,2015,05,04
T02030,2016,02,11
T02031,2018,05,15
T02032,2015,05,09
T02033,2014,09,14
T02034,2018,06,07
T02035,2019,07,20
T02036,2020,09,04
T02037,2014,11,25
T02038,2014,11,15
T02039,2015,10,17
T02040,2020,10,02
T02041,2016,12,30
T02042,2019,01,01
T02043,2019,07,02
T02044,2016,07,04
T02045,2015,06,06
T02046,2015,02,11
T02047,2020,08,09
T02048,2014,07,27
T02049,2019,07,16
T02050,2017,02,01
T02051,2020,10,09
T02052,2019,04,27
T02053,2015,09,27
T02054,2015,09,06
T02055,2020,06,18
T02056,2020,02,27
T02057,2019,10,23
T02058,2018,09,18
T02059,2018,02,10
T02060,2019,12,03
T02061,2016,07,18
T02062,2018,06,20
T02063,2014,09,16
T02064,2014,01,31
T02065,2017,02,25
T02066,2014,07,29
T02067,2017,10,30
T02068,2015,01,12
T02069,2019,01,09
T02070,2016,10,19
T02071,2020,02,09
T02072,2019,12,05
T02073,2014,11,27
T02074,2018,07,04
T02075,2015,01,09
T02076,2017,05,16
T02077,2020,02,12
T02078,2018,06,21
T02079,2020,11,04
T02080,2016,01,24
T02081,2015,04,02
T02082,2016,08,21
T02083,2016,07,14
T02084,2020,08,20
T02085,2016,12,19
T02086,2016,03,01
T02087,2017,08,29
T02088,2017,07,31
T02089,2018,08,23
T02090,2015,04,26
T02091,2017,04,10
T02092,2015,05,19
T02093,2016,02,22
T02094,2018,02,07
T02095,2020,07,12
T02096,2015,09,05
T02097,2019,05,13
T02098,2017,07,20
T02099,2017,06,25
T02100,2017,12,20
T02101,2014,08,06
T02102,2016,03,05
T02103,2018,02,20
T02104,2019,06,20
T02105,2014,04,25
T02106,2015,09,04
T02107,2016,10,11
T02108,2016,08,16
T02109,2015,02,08
T02110,2017,10,05
T02111,2016,11,01
T02112,2017,10,26
T02113,2017,09,13
T02114,2014,06,01
T02115,2016,05,03
T02116,2020,06,13
T02117,2014,05,17
T02118,2017,12,03
T02119,2020,07,12
T02120,2020,03,04
T02121,2014,06,10
T02122,2018,12,15
T02123,2020,12,15
T02124,2018,05,01
T02125,2016,07,05
T02126,2018,10,19
T02127,2018,11,14
T02128,2021,01,05
T02129,2014,05,11
T02130,2019,09,03
T02131,2016,12,17
T02132,2019,11,08
T02133,2015,03,01
T02134,2020,12,21
T02135,2020,10,13
T02136,2017,03,22
T02137,2020,12,18
T02138,2019,03,15
T02139,2019,06,15
T02140,2017,05,30
T02141,2016,11,04
T02142,2016,02,19
T02143,2018,09,30
T02144,2017,02,16
T02145,2016,07,09
T02146,2019,01,09
T02147,2015,12,25
T02148,2021,01,22
T02149,2014,11,22
T02150,2015,05,07
T02151,2020,11,14
T02152,2020,12,25
T02153,2019,08,10
T02154,2014,08,27
T02155,2015,09,23
T02156,2020,02,06
T02157,2016,04,12
T02158,2020,03,25
T02159,2017,03,07
T02160,2014,03,06
T02161,2018,02,23
T02162,2018,06,03
T02163,2016,04,19
T02164,2018,09,13
T02165,2018,09,22
T02166,2019,05,31
T02167,2016,03,27
T02168,2017,02,21
T02169,2019,10,06
T02170,2018,12,17
T02171,2015,06,13
T02172,2014,04,26
T02173,2018,03,17
T02174,2014,12,02
T02175,2015,09,04
T02176,2017,11,06
T02177,2020,01,06
T02178,2020,12,26
T02179,2015,03,18
T02180,2015,10,19
T02181,2016,02,25
T02182,2018,08,30
T02183,2015,01,16
T02184,2019,01,26
T02185,2018,07,06
T02186,2017,10,16
T02187,2021,01,10
T02188,2016,03,13
T02189,2018,12,22
T02190,2014,09,30
T02191,2015,09,01
T02192,2020,08,21
T02193,2015,06,23
T02194,2020,03,01
T02195,2019,09,14
T02196,2020,04,09
T02197,2014,08,25
T02198,2017,05,28
T02199,2017,08,09
T02200,2014,11,09
T02201,2014,04,12
T02202,2016,07,27
T02203,2016,04,21
T02204,2016,02,01
T02205,2014,10,27
T02206,2020,12,26
T02207,2017,12,26
T02208,2014,11,10
T02209,2015,05,18
T02210,2020,01,05
T02211,2014,12,15
T02212,2018,10,06
T02213,2015,04,29
T02214,2014,10,13
T02215,2018,10,28
T02216,2015,07,27
T02217,2017,02,03
T02218,2016,11,22
T02219,2018,02,16
T02220,2015,11,27
T02221,2019,06,03
T02222,2015,10,26
T02223,2015,05,15
T02224,2018,11,18
T02225,2014,09,29
T02226,2017,11,02
T02227,2020,04,02
T02228,2017,11,03
T02229,2014,05,19
T02230,2018,02,27
T02231,2015,05,08
T02232,2020,07,26
T02233,2014,12,03
T02234,2020,08,20
T02235,2017,03,07
T02236,2019,10,27
T02237,2019,01,10
T02238,2016,12,25
T02239,2020,08,16
T02240,2019,05,28
T02241,2018,08,01
T02242,2018,12,01
T02243,2015,04,17
T02244,2020,05,16
T02245,2017,07,26
T02246,2019,12,04
T02247,2021,01,20
T02248,2016,11,08
T02249,2018,04,25
T02250,2018,07,19
T02251,2017,10,04
T02252,2015,07,13
T02253,2014,12,26
T02254,2014,10,12
T02255,2020,11,16
T02256,2019,10,09
T02257,2019,04,16
T02258,2017,03,20
T02259,2020,08,07
T02260,2017,09,20
T02261,2017,02,16
T02262,2018,07,31
T02263,2018,03,01
T02264,2019,04,10
T02265,2020,04,16
T02266,2014,07,26
T02267,2014,04,04
T02268,2020,07,20
T02269,2015,02,18
T02270,2016,07,27
T02271,2017,07,19
T02272,2018,12,03
T02273,2019,05,26
T02274,2020,12,29
T02275,2014,11,16
T02276,2020,05,27
T02277,2015,05,24
T02278,2017,08,24
T02279,2015,06,29
T02280,2017,06,13
T02281,2017,03,25
T02282,2017,02,26
T02283,2017,05,06
T02284,2014,09,08
T02285,2019,04,17
T02286,2019,12,24
T02287,2017,06,11
T02288,2020,11,01
T02289,2020,06,02
T02290,2015,01,17
T02291,2014,05,14
T02292,2020,04,02
T02293,2019,11,04
T02294,2019,09,29
T02295,2019,09,21
T02296,2019,01,10
T02297,2015,12,31
T02298,2018,11,23
T02299,2019,02,24
T02300,2020,01,26
T02301,2018,05,18
T02302,2017,02,08
T02303,2017,08,26
T02304,2016,03,27
T02305,2016,02,12
T02306,2015,05,27
T02307,2014,05,02
T02308,2015,05,24
T02309,2015,10,09
T02310,2019,06,20
T02311,2020,06,01
T02312,2015,10,17
T02313,2020,04,04
T02314,2019,11,07
T02315,2018,11,14
T02316,2020,06,18
T02317,2015,09,29
T02318,2017,01,21
T02319,2020,05,25
T02320,2019,04,06
T02321,2015,01,12
T02322,2017,07,24
T02323,2015,02,12
T02324,2014,07,11
T02325,2014,09,23
T02326,2021,01,07
T02327,2020,12,05
T02328,2017,10,04
T02329,2019,01,04
T02330,2015,10,10
T02331,2016,10,17
T02332,2014,09,24
T02333,2014,04,01
T02334,2019,04,03
T02335,2018,03,05
T02336,2016,02,06
T02337,2014,01,26
T02338,2015,06,30
T02339,2015,11,01
T02340,2014,12,15
T02341,2019,01,07
T02342,2014,04,06
T02343,2015,11,27
T02344,2014,04,05
T02345,2018,06,17
T02346,2016,02,20
T02347,2019,11,26
T02348,2014,12,22
T02349,2016,04,23
T02350,2018,05,07
T02351,2015,02,25
T02352,2015,12,05
T02353,2017,06,30
T02354,2017,07,14
T02355,2016,05,10
T02356,2020,05,20
T02357,2018,02,02
T02358,2017,12,20
T02359,2020,04,22
T02360,2018,12,21
T02361,2018,12,31
T02362,2019,12,05
T02363,2019,05,08
T02364,2019,05,03
T02365,2017,10,26
T02366,2020,11,13
T02367,2019,08,30
T02368,2015,04,15
